business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
80451,OZ Pizza,508 Castro St,San Francisco,CA,94114,,,,14155297866,80451_20170922,09/22/2017 12:00:00 AM,,Reinspection/Followup,,,,,,,,
97062,ONE65 Bistro & Grill,165 O'FARRELL St 2ND & 3RD FLOOR,San Francisco,CA,94102,,,,14158442222,97062_20190429,04/29/2019 12:00:00 AM,,New Ownership,,,,,,,,
96024,Fig & Thistle Market,691 14th St,San Francisco,CA,94114,,,,,96024_20180615,06/15/2018 12:00:00 AM,,New Ownership,96024_20180615_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
94578,Lapisara Eatery,698 Post St,San Francisco,CA,94109,,,,,94578_20190724,07/24/2019 12:00:00 AM,96,Routine - Unscheduled,94578_20190724_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
92928,Cafe Reveille,201 Steiner St,San Francisco,CA,94117,,,,,92928_20180130,01/30/2018 12:00:00 AM,,New Ownership,,,,,,,,
64940,The Grove-Hayes,301 Hayes St,San Francisco,CA,94102,37.777026,-122.421361,POINT (-122.421361 37.777026),14155623953,64940_20190118,01/18/2019 12:00:00 AM,,Reinspection/Followup,,,,21,21,4,11,9
2934,Lou's Fish Shack,300 Jefferson St,San Francisco,CA,94133,,,,,2934_20170919,09/19/2017 12:00:00 AM,,Reinspection/Followup,,,,,,,,
80421,The Masonic Auditorium,1111 California St,San Francisco,CA,,,,,14155700001,80421_20180706,07-06-2018 00:00,,Complaint,,,,,,,,
100240,U :DESSERT STORY,2120 GREENWICH ST,San Francisco,CA,94123,,,,14155333435,100240_20190509,05-09-2019 00:00,,New Ownership,,,,,,,,
2593,BELLA TRATTORIA,3854 GEARY Blvd,San Francisco,CA,94118,37.781268,-122.460842,POINT (-122.460842 37.781268),,2593_20170203,02-03-2017 00:00,,Reinspection/Followup,,,,5,5,8,4,11
13623,CAFE MADELEINE,149 NEW MONTGOMERY STREET,San Francisco,CA,94105,37.786803,-122.399681,POINT (-122.399681 37.786803),,13623_20190206,02-06-2019 00:00,,Reinspection/Followup,,,,32,32,1,10,8
97974,NOMMO,396 Harrison St Ste 100,San Francisco,CA,94105,,,,14155717649,97974_20181119,11/19/2018 12:00:00 AM,,New Ownership,,,,,,,,
59178,Little Delhi India Restaurant,83 Eddy St,San Francisco,CA,94102,37.784394,-122.409047,POINT (-122.409047 37.784394),,59178_20181204,12-04-2018 00:00,,Non-inspection site visit,,,,19,19,5,3,36
66698,Stanley's Steamers,Macys - Geary Entrance,San Francisco,CA,,0,0,,,66698_20190708,07-08-2019 00:00,100,Routine - Unscheduled,,,,,,,,
95117,95117 Premium Commissary Room,24 Willie Mays Pl Field Level,San Francisco,CA,94107,,,,,95117_20190412,04-12-2019 00:00,98,Routine - Unscheduled,95117_20190412_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
11488,AT&T - GHIRARDELLI CHOCOLATE CO. (VIEW LEVEL) [147802],24 Willie Mays Pl,San Francisco,CA,94107,,,,,11488_20190412,04-12-2019 00:00,100,Routine - Unscheduled,,,,,,,,
95470,Bing & Boba,1476 Haight St,San Francisco,CA,94117,,,,,95470_20190222,02/22/2019 12:00:00 AM,94,Routine - Unscheduled,95470_20190222_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
69618,Fancy Wheatfield Bakery,1362 Stockton St,San Francisco,CA,94133,,,,,69618_20180911,09-11-2018 00:00,,Complaint,,,,,,,,
66191,AFC Sushi @ Mollie Stone's #9,4201 18th St,San Francisco,CA,94114,37.760773,-122.436389,POINT (-122.436389 37.760773),,66191_20180322,03/22/2018 12:00:00 AM,100,Routine - Unscheduled,,,,38,38,3,5,5
442,My Canh Restaurant,626 Broadway St,San Francisco,CA,94133,37.797828,-122.407474,POINT (-122.407474 37.797828),,442_20190903,09-03-2019 00:00,,Complaint Reinspection/Followup,,,,106,106,6,3,6
5797,SLOAT ELEMENTARY SCHOOL,50 DARIEN Way,San Francisco,CA,94127,37.731868,-122.470957,POINT (-122.470957 37.731868),,5797_20190111,01-11-2019 00:00,,Complaint,,,,63,63,10,8,41
90538,Makmillion Catering,2948 Folsom St,San Francisco,CA,94110,,,,,90538_20170224,02/24/2017 12:00:00 AM,,New Ownership,,,,,,,,
38202,Ilobasco Restaurant & Pupuseria,2680 San Bruno Ave,San Francisco,CA,94134,37.727898,-122.403751,POINT (-122.403751 37.727898),,38202_20190211,02-11-2019 00:00,,Reinspection/Followup,,,,91,91,2,2,25
95215,95215  Carvery Cart,"24 Willie Mays Plaza  Club Lvl, Sect 232",San Francisco,CA,94107,,,,,95215_20190719,07/19/2019 12:00:00 AM,100,Routine - Unscheduled,,,,,,,,
90015,Laundre,2401 Mission St,San Francisco,CA,94110,,,,,90015_20170828,08/28/2017 12:00:00 AM,,New Construction,,,,,,,,
98847,JANCHAY'S BISTRO.,400 WALLER ST,San Francisco,CA,94117,,,,14155393375,98847_20190215,02/15/2019 12:00:00 AM,,Non-inspection site visit,,,,,,,,
95638,Dabba,2240 Chestnut St,San Francisco,CA,94123,,,,,95638_20180620,06/20/2018 12:00:00 AM,,New Ownership,,,,,,,,
2110,A La Turca,869 Geary St,San Francisco,CA,94109,37.786143,-122.417617,POINT (-122.417617 37.786143),,2110_20170911,09-11-2017 00:00,,Reinspection/Followup,,,,20,20,6,10,36
29610,Lee's Sandwiches,625 Larkin St,San Francisco,CA,94109,37.783664,-122.417635,POINT (-122.417635 37.783664),,29610_20181203,12-03-2018 00:00,,Complaint,,,,20,20,5,10,36
100818,STRADA PIZZA,1115 TARAVAL ST,San Francisco,CA,94116,,,,14155868550,100818_20190625,06/25/2019 12:00:00 AM,,New Ownership,,,,,,,,
62060,Cozy Cable Car Cafe,519 Powell St,San Francisco,CA,94108,37.789521,-122.408736,POINT (-122.408736 37.789521),14155983097,62060_20190517,05/17/2019 12:00:00 AM,,Reinspection/Followup,,,,19,19,6,3,21
89114,Chaat Corner - Powell St.,138 Cyril Magnin St,San Francisco,CA,94102,,,,,89114_20180511,05-11-2018 00:00,,Reinspection/Followup,,,,,,,,
96775,WOW THAI KITCHEN,701 Randolph St,San Francisco,CA,94132,,,,14155586726,96775_20190307,03-07-2019 00:00,,Non-inspection site visit,,,,,,,,
5913,ST CHARLES SCHOOL,3250 18th St,San Francisco,CA,94110,37.762074,-122.416107,POINT (-122.416107 37.762074),14155867652,5913_20170929,09/29/2017 12:00:00 AM,,Non-inspection site visit,,,,53,53,3,2,20
82089,San Francisco Japan Center Chocolate Chair Inc.,1737 Post St 383,San Francisco,CA,94115,,,,14155569255,82089_20180425,04/25/2018 12:00:00 AM,,Reinspection/Followup,,,,,,,,
39824,RN74,301 Mission St,San Francisco,CA,94105,37.790958,-122.396042,POINT (-122.396042 37.790958),,39824_20190222,02/22/2019 12:00:00 AM,,Reinspection/Followup,,,,32,32,1,10,8
101221,East Bar 500,1 Warriors Way Level 600 East,San Francisco,CA,94158,,,,,101221_20190906,09-06-2019 00:00,100,Routine - Unscheduled,,,,,,,,
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20190520,05/20/2019 12:00:00 AM,,Reinspection/Followup,,,,37,37,3,5,20
98222,THE PAWN SHOP,993 MISSION ST,San Francisco,CA,94103,,,,14155278150,98222_20190103,01-03-2019 00:00,,New Ownership,,,,,,,,
98154,EL RINCONCITO CATRACHO 2,2976 MISSION ST,San Francisco,CA,94110,,,,,98154_20190201,02-01-2019 00:00,,New Ownership - Followup,,,,,,,,
78844,Cafe La Flore 1,1032 Clement St,San Francisco,CA,94118,,,,14155382814,78844_20190424,04/24/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,
96813,"PARAMOUNT SUPERSTARS, INC.",939 Clement St,San Francisco,CA,94118,,,,,96813_20181218,12/18/2018 12:00:00 AM,64,Routine - Unscheduled,96813_20181218_103102,Unclean hands or improper use of gloves,High Risk,,,,,
93431,Subway #12181,423 Bush St,San Francisco,CA,94108,,,,,93431_20190528,05/28/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,
67564,ITHAI,720 Post St,San Francisco,CA,94109,37.787691,-122.413717,POINT (-122.413717 37.787691),,67564_20170821,08/21/2017 12:00:00 AM,,Reinspection/Followup,,,,50,50,6,3,21
1800,BRAVO PIZZA,5145 MISSION St,San Francisco,CA,94112,37.716583,-122.440834,POINT (-122.440834 37.716583),,1800_20190627,06/27/2019 12:00:00 AM,,Complaint Reinspection/Followup,,,,90,90,9,1,7
88382,Macha Cafe,1355 Sutter St,San Francisco,CA,94109,,,,14155335504,88382_20161018,10/18/2016 12:00:00 AM,,New Ownership,,,,,,,,
5610,NY Frankfurter / Hot Dog Cart,Civic Center-Polkk/McAllister,San Francisco,CA,94102,37.779847,-122.418985,POINT (-122.418985 37.779847),,5610_20190325,03/25/2019 12:00:00 AM,,Structural Inspection,,,,21,21,4,10,36
91273,Da Poke Man,Off the grid,San Francisco,CA,,,,,,91273_20190326,03/26/2019 12:00:00 AM,,Structural Inspection,,,,,,,,
68366,Flying Pig Bistro,433 South Van Ness Ave,San Francisco,CA,94103,37.766324,-122.417565,POINT (-122.417565 37.766324),,68366_20180514,05/14/2018 12:00:00 AM,,Reinspection/Followup,,,,53,53,3,2,20
88701,Alma Restaurant,3017 Mission St,San Francisco,CA,94110,,,,14155274758,88701_20170630,06/30/2017 12:00:00 AM,,New Construction,,,,,,,,
84698,Fayala,215 Fremont St Suite 2B,San Francisco,CA,94105,,,,,84698_20170329,03/29/2017 12:00:00 AM,,New Construction,,,,,,,,
3834,SAFEWAY #1507,2020 MARKET St,San Francisco,CA,94114,37.768743,-122.427549,POINT (-122.427549 37.768743),14158393870,3834_20170819,08/19/2017 12:00:00 AM,,Complaint Reinspection/Followup,,,,28,28,3,5,5
98673,Trailblazer Tavern,350 mission St Ste 200,San Francisco,CA,94111,,,,,98673_20190514,05/14/2019 12:00:00 AM,88,Routine - Unscheduled,98673_20190514_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,,,,,
96580,INDULGENCE TEA BAR,1490 OCEAN AVE STE      1,San Francisco,CA,94112,,,,14159262242,96580_20190514,05/14/2019 12:00:00 AM,,New Ownership,,,,,,,,
84032,China Live,644 Broadway St,San Francisco,CA,94133,,,,,84032_20170124,01/24/2017 12:00:00 AM,,New Construction,,,,,,,,
89686,Big Fish Little Fish Poke,121 Spear St B09,San Francisco,CA,94105,,,,,89686_20170706,07-06-2017 00:00,100,Routine - Unscheduled,,,,,,,,
94695,Navin Thai Restaurant,1059 Powell St,San Francisco,CA,94108,,,,,94695_20180425,04/25/2018 12:00:00 AM,84,Routine - Unscheduled,94695_20180425_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
97683,MANSION ON SUTTER,1409 Sutter St,San Francisco,CA,94109,,,,14158658795,97683_20190315,03/15/2019 12:00:00 AM,89,Routine - Unscheduled,97683_20190315_103103,High risk food holding temperature,High Risk,,,,,
95113,95113 3rd Base Pantry,"24 Willie Mays Pl Ste Lvl 48, Rm 4.21.02",San Francisco,CA,94107,,,,,95113_20180326,03/26/2018 12:00:00 AM,92,Routine - Unscheduled,95113_20180326_103133,Foods not protected from contamination,Moderate Risk,,,,,
95491,Mixt Greens / Mixt,901 Valencia St,San Francisco,CA,94111,,,,,95491_20180530,05/30/2018 12:00:00 AM,,New Ownership - Followup,,,,,,,,
92453,Kaiju Cooks,1650 Balboa St.,San Francisco,CA,94121,,,,,92453_20190827,08/27/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,
4718,MAY FLOWER MKT.,2498 FILLMORE St,San Francisco,CA,94115,37.792455,-122.434474,POINT (-122.434474 37.792455),,4718_20161012,10-12-2016 00:00,,Reinspection/Followup,,,,102,102,4,6,30
85953,WesBurger N' More,2240 Mission St,San Francisco,CA,94110,,,,14155371648,85953_20190828,08/28/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,
24024,Kabuki Cinema Bistro Bar,1881 Post St Level 2,San Francisco,CA,94115,37.785183,-122.432697,POINT (-122.432697 37.785183),,24024_20180928,09/28/2018 12:00:00 AM,,Reinspection/Followup,,,,101,101,4,11,15
91587,Fullskoop Inc.,1 Bush St,San Francisco,CA,94104,,,,,91587_20170517,05/17/2017 12:00:00 AM,,Structural Inspection,,,,,,,,
96281,Schilling & Co,1661 Tennessee  2K,San Francisco,CA,94107,,,,,96281_20190605,06-05-2019 00:00,,Non-inspection site visit,,,,,,,,
17762,Patxi's Chicago Pizza,511 Hayes St,San Francisco,CA,94102,37.776593,-122.425017,POINT (-122.425017 37.776593),,17762_20171130,11/30/2017 12:00:00 AM,,Complaint,,,,22,22,4,11,9
84887,Silver Market Inc.,2501 San Bruno Ave,San Francisco,CA,94134,,,,,84887_20170428,04/28/2017 12:00:00 AM,,Reinspection/Followup,,,,,,,,
3070,FLOWER MARKET CAFE,698 BRANNAN St,San Francisco,CA,94107,37.775664,-122.399999,POINT (-122.399999 37.775664),14155497162,3070_20190730,07/30/2019 12:00:00 AM,,Reinspection/Followup,,,,32,32,1,10,34
95067,Osakaya Restaurant,1737 post St 370,San Francisco,CA,94115,,,,,95067_20180919,09/19/2018 12:00:00 AM,,New Ownership,,,,,,,,
38611,Sausalito Cafe #1,100 01st St 160,San Francisco,CA,94105,37.788613,-122.393894,POINT (-122.393894 37.788613),,38611_20181218,12/18/2018 12:00:00 AM,,Reinspection/Followup,,,,32,32,1,10,8
95363,Toppu Ramen & Dim Sum House,941 Kearny St,San Francisco,CA,94123,,,,,95363_20180515,05/15/2018 12:00:00 AM,94,Routine - Unscheduled,95363_20180515_103118,Employee eating or smoking,Moderate Risk,,,,,
39049,Specialty's Cafe & Bakery,"1 Post St, Lower Level",San Francisco,CA,94104,37.789068,-122.40201,POINT (-122.40201 37.789068),,39049_20190419,04/19/2019 12:00:00 AM,,Complaint,,,,19,19,6,3,8
35425,LOCAL KITCHEN & WINE MERCHANT,330 01st St,San Francisco,CA,94105,37.681741,-122.481424,POINT (-122.481424 37.681741),,35425_20170309,03-09-2017 00:00,,Reinspection/Followup,,,,,,,,
3076,Limon Restaurant,524 VALENCIA St,San Francisco,CA,94103,37.764437,-122.421885,POINT (-122.421885 37.764437),,3076_20170825,08/25/2017 12:00:00 AM,,Complaint Reinspection/Followup,,,,37,37,3,5,20
83971,Moscone North Lower Lobby,747 Howard St,San Francisco,CA,94103,,,,,83971_20161116,11/16/2016 12:00:00 AM,,New Construction,,,,,,,,
80621,CA Academy of Science Terrace,55 Music Concourse Dr,San Francisco,CA,94118,,,,14152332403,80621_20161222,12/22/2016 12:00:00 AM,,Reinspection/Followup,,,,,,,,
1274,MORNING DUE,3698 17th St,San Francisco,CA,94104,37.762939,-122.428473,POINT (-122.428473 37.762939),14155627156,1274_20170816,08/16/2017 12:00:00 AM,,Reinspection/Followup,,,,37,37,3,5,5
63755,Hana Zen Sushi & Yakitori Bar,Pier 39  Space M209,San Francisco,CA,94133,37.80824,-122.410189,POINT (-122.410189 37.80824),,63755_20161026,10/26/2016 12:00:00 AM,,Non-inspection site visit,,,,99,99,6,3,23
89453,Burger King #4668,1690 Valencia St.,San Francisco,CA,94110,,,,,89453_20171020,10/20/2017 12:00:00 AM,,Complaint,,,,,,,,
84548,Gus's Community Market,2111 Harrison St,San Francisco,CA,94110,,,,,84548_20180223,02/23/2018 12:00:00 AM,,Complaint,,,,,,,,
74399,Whiz Burger,700 South Van Ness Ave,San Francisco,CA,94110,,,,14155825888,74399_20180328,03/28/2018 12:00:00 AM,,Reinspection/Followup,,,,,,,,
79132,Bisou Chocolate,50 Post St,San Francisco,CA,94104,,,,,79132_20161027,10/27/2016 12:00:00 AM,100,Routine - Unscheduled,,,,,,,,
94982,94982 Crazy Crab'z Food Cart,24 Willie Mays Pl Upper Center Fd Sec. 142,San Francisco,CA,94107,,,,,94982_20180411,04-11-2018 00:00,,Reinspection/Followup,,,,,,,,
92537,Dottie's True Blue Cafe,28 6th St.,San Francisco,CA,94103,,,,,92537_20171121,11/21/2017 12:00:00 AM,,New Ownership,,,,,,,,
10433,Cafe La Taza,470 Post St,San Francisco,CA,94102,37.788128,-122.409705,POINT (-122.409705 37.788128),,10433_20161128,11/28/2016 12:00:00 AM,,Complaint,,,,19,19,6,3,21
94906,94906 Gotham Kitchen,24 Willie Mays Pl Levi Landing,San Francisco,CA,94107,,,,14155943211,94906_20190412,04-12-2019 00:00,100,Routine - Unscheduled,,,,,,,,
83755,Heyday,555 Mission St,San Francisco,CA,94105,,,,,83755_20171213,12/13/2017 12:00:00 AM,100,Routine - Unscheduled,,,,,,,,
4650,BALBOA BI-RITE MARKET,2449 BALBOA St,San Francisco,CA,94121,37.776243,-122.485239,POINT (-122.485239 37.776243),,4650_20180330,03/30/2018 12:00:00 AM,,Reinspection/Followup,,,,8,8,8,4,29
2907,Bon Appetit @ USF-Market Cafe,2130 FULTON St,San Francisco,CA,94117,37.775117,-122.452065,POINT (-122.452065 37.775117),,2907_20180320,03/20/2018 12:00:00 AM,,Reinspection/Followup,,,,12,12,7,4,18
74039,Boba Guys,3491 19th St,San Francisco,CA,94110,,,,14155962622,74039_20180510,05-10-2018 00:00,,New Construction,,,,,,,,
68442,Sauce Belden,56 Belden Pl,San Francisco,CA,94104,37.791458,-122.403787,POINT (-122.403787 37.791458),14155251423,68442_20190117,01/17/2019 12:00:00 AM,,Non-inspection site visit,,,,108,108,6,3,8
97875,HOUSE OF BAGELS AT MASON,325 MASON  Unit 10,San Francisco,CA,94102,,,,,97875_20181102,11-02-2018 00:00,,New Ownership - Followup,,,,,,,,
34388,Pizza Orgasmica,3157 FILLMORE St,San Francisco,CA,94123,37.798764,-122.435874,POINT (-122.435874 37.798764),,34388_20180105,01-05-2018 00:00,,Reinspection/Followup,,,,15,15,4,6,13
95823,Crave Subs,1650 Holloway Ave SB108,San Francisco,CA,95132,,,,,95823_20180625,06/25/2018 12:00:00 AM,,New Ownership,95823_20180625_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
95375,Back Room,4601 Geary Blvd,San Francisco,CA,94118,,,,,95375_20180601,06-01-2018 00:00,94,Routine - Unscheduled,95375_20180601_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,San Francisco,CA,94122,37.754132,-122.480058,POINT (-122.480058 37.754132),14155681800,69282_20161020,10/20/2016 12:00:00 AM,,Reinspection/Followup,,,,39,39,10,7,35
15738,Lao Table,149 2nd St,San Francisco,CA,94105,37.787343,-122.398902,POINT (-122.398902 37.787343),,15738_20161006,10-06-2016 00:00,100,Routine - Unscheduled,,,,32,32,1,10,8
68467,Yong Fong Co.,612 Clement St,San Francisco,CA,94118,37.782939,-122.465631,POINT (-122.465631 37.782939),14155835617,68467_20190501,05-01-2019 00:00,100,Routine - Unscheduled,,,,5,5,8,4,11
86409,SFSU - The Bricks,800 Font Blvd,San Francisco,CA,94132,,,,14155408841,86409_20180515,05/15/2018 12:00:00 AM,100,Routine - Unscheduled,,,,,,,,
116,The Waterfront Restaurant,Pier 7 Embarcadero,San Francisco,CA,94111,37.793874,-122.396464,POINT (-122.396464 37.793874),,116_20190315,03/15/2019 12:00:00 AM,,Reinspection/Followup,,,,108,108,6,3,8
79069,Lush Gelato,1817 Polk St,San Francisco,CA,94109,,,,,79069_20170914,09/14/2017 12:00:00 AM,,Reinspection/Followup,,,,,,,,
101234,Popcorn Portable 500,1 Warriors Way Level 600 North East,San Francisco,CA,94158,,,,,101234_20190906,09-06-2019 00:00,,Routine - Scheduled,,,,,,,,
93497,Lillie Coit's,1707 Powell St,San Francisco,CA,94133,,,,,93497_20171109,11-09-2017 00:00,,New Ownership,,,,,,,,
91191,RT Rotisserie,101 Oak St,San Francisco,CA,94102,,,,14158418943,91191_20170426,04/26/2017 12:00:00 AM,,New Construction,,,,,,,,
96580,INDULGENCE TEA BAR,1490 OCEAN AVE STE      1,San Francisco,CA,94112,,,,14159262242,96580_20190725,07/25/2019 12:00:00 AM,85,Routine - Unscheduled,96580_20190725_103120,Moderate risk food holding temperature,Moderate Risk,,,,,
94984,94884 Great House of Brews,24 Willie Mays Pl View Sect 320 Rm 5319,San Francisco,CA,,,,,,94984_20180316,03/16/2018 12:00:00 AM,,New Ownership,,,,,,,,
95014,Sultan's Kebab,3915 24th St,San Francisco,CA,94114,,,,,95014_20190411,04-11-2019 00:00,85,Routine - Unscheduled,95014_20190411_103157,Food safety certificate or food handler card not available,Low Risk,,,,,
69665,Shalimar Restaurant,532 Jones St,San Francisco,CA,94102,,,,,69665_20180912,09-12-2018 00:00,,Complaint,,,,,,,,
81815,Myriad,2491 Mission St,San Francisco,CA,94110,,,,14155977001,81815_20170914,09/14/2017 12:00:00 AM,,Reinspection/Followup,,,,,,,,
91390,Mandarin House SF,3452 Mission St.,San Francisco,CA,94110,,,,,91390_20190724,07/24/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,
4706,SHERMAN MARKET,2606 FRANKLIN St,San Francisco,CA,94123,37.798434,-122.425566,POINT (-122.425566 37.798434),,4706_20171024,10/24/2017 12:00:00 AM,90,Routine - Unscheduled,,,,15,15,4,6,13
4479,Courtney's Produce II,101 CASTRO St,San Francisco,CA,94114,37.767194,-122.435576,POINT (-122.435576 37.767194),14155621850,4479_20190419,04/19/2019 12:00:00 AM,,Reinspection/Followup,,,,28,28,7,5,5
97519,CUP+FORK,3200 California St,San Francisco,CA,94118,,,,,97519_20190408,04-08-2019 00:00,78,Routine - Unscheduled,97519_20190408_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
91826,The Waffle Roost,OFF THE GRID,San Francisco,CA,,,,,14158314823,91826_20170605,06-05-2017 00:00,,Structural Inspection,,,,,,,,
100083,THE EPICUREAN TRADER,465 HAYES ST,San Francisco,CA,94102,,,,14155606092,100083_20190410,04-10-2019 00:00,,Non-inspection site visit,,,,,,,,
97802,"SQUARE, INC.",1455 Market St Ste 600,San Francisco,CA,94103,,,,,97802_20181210,12-10-2018 00:00,,New Construction,,,,,,,,
2648,BALOMPIE CAFE,3349 18th St,San Francisco,CA,94110,37.761836,-122.418296,POINT (-122.418296 37.761836),14155649199,2648_20180914,09/14/2018 12:00:00 AM,,Reinspection/Followup,,,,53,53,3,2,20
101203,Theatre Box South West Bar,1 Warriors Way Level 500 South West,San Francisco,CA,94158,,,,,101203_20190906,09-06-2019 00:00,98,Routine - Unscheduled,101203_20190906_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
1617,CLEMENT BBQ RESTAURANT,617 CLEMENT St,San Francisco,CA,94118,37.782843,-122.4659,POINT (-122.4659 37.782843),14155663328,1617_20190618,06/18/2019 12:00:00 AM,,Reinspection/Followup,,,,5,5,8,4,11
86013,Safehouse,160 14th St,San Francisco,CA,94103,,,,14155778432,86013_20180619,06/19/2018 12:00:00 AM,,Reinspection/Followup,,,,,,,,
